SnesAddressHex,SnesAddress,Name,Comment,UsedStatus
$BAE1C0,12247488,TEXT_BAE1C0,,USED
$BAE280,12247680,TEXT_BAE280,,USED
$BAE2D4,12247764,TEXT_BAE2D4,,USED
$BAE39A,12247962,TEXT_BAE39A,,USED
$BAE400,12248064,TEXT_BAE400,,USED
$BAE4B6,12248246,TEXT_BAE4B6,,USED
$BAE51C,12248348,TEXT_BAE51C,,USED
$BAE552,12248402,TEXT_BAE552,,USED
$BAE636,12248630,TEXT_BAE636,,USED
$BAE6B6,12248758,TEXT_BAE6B6,,USED
$BAE712,12248850,TEXT_BAE712,,USED
$BAE76C,12248940,TEXT_BAE76C,,USED
$BAE83E,12249150,TEXT_BAE83E,,USED
$BAE8A8,12249256,TEXT_BAE8A8,,USED
$BAE948,12249416,TEXT_BAE948,,USED
$BAE96E,12249454,TEXT_BAE96E,,USED
$BAE9C8,12249544,TEXT_BAE9C8,,USED
$BAEA28,12249640,TEXT_BAEA28,,USED
$BAEA88,12249736,TEXT_BAEA88,,USED
$BAEA9A,12249754,TEXT_BAEA9A,,USED
$BAEB3A,12249914,TEXT_BAEB3A,,USED
$BAEBA2,12250018,TEXT_BAEBA2,,USED
$BAEBEE,12250094,TEXT_BAEBEE,,USED
$BAECAA,12250282,TEXT_BAECAA,,USED
$BAECEE,12250350,TEXT_BAECEE,,USED
$BAED90,12250512,TEXT_BAED90,,USED
$BAEDF2,12250610,TEXT_BAEDF2,,USED
$BAEE50,12250704,TEXT_BAEE50,,USED
$BAEEA4,12250788,TEXT_BAEEA4,,USED
$BAEF56,12250966,TEXT_BAEF56,,USED
$BAEFC2,12251074,TEXT_BAEFC2,,USED
$BAF05A,12251226,TEXT_BAF05A,,USED
$BAF088,12251272,TEXT_BAF088,,USED
$BAF13A,12251450,TEXT_BAF13A,,USED
$BAF27A,12251770,TEXT_BAF27A,,USED
$BAF2F6,12251894,TEXT_BAF2F6,,USED
$BAF39C,12252060,TEXT_BAF39C,,USED
$BAF406,12252166,TEXT_BAF406,,USED
$BAF44A,12252234,TEXT_BAF44A,,USED
$BAF4DC,12252380,TEXT_BAF4DC,,USED
$BAF598,12252568,TEXT_BAF598,,USED
$BAF608,12252680,TEXT_BAF608,,USED
$BAF7C4,12253124,TEXT_BAF7C4,,USED
$BAF832,12253234,TEXT_BAF832,,USED
$BAF8E6,12253414,TEXT_BAF8E6,,USED
$BAF9EE,12253678,TEXT_BAF9EE,,USED
$BAFADE,12253918,TEXT_BAFADE,,USED
$BAFB7C,12254076,TEXT_BAFB7C,,USED
$BAFC68,12254312,TEXT_BAFC68,,USED
$BAFD24,12254500,TEXT_BAFD24,,USED
$BAFE96,12254870,TEXT_BAFE96,,USED
$BAFF06,12254982,TEXT_BAFF06,,USED
$BB8000,12288000,TEXT_BB8000,,USED
$BB812A,12288298,TEXT_BB812A,,USED
$BB8260,12288608,TEXT_BB8260,,USED
$BB83AC,12288940,TEXT_BB83AC,,USED
$BB8548,12289352,TEXT_BB8548,,USED
$BB8570,12289392,TEXT_BB8570,,USED
$BB85C6,12289478,TEXT_BB85C6,,USED
$BB85E0,12289504,TEXT_BB85E0,,USED
$BB8634,12289588,TEXT_BB8634,,USED
$BB864E,12289614,TEXT_BB864E,,USED
$BB8698,12289688,TEXT_BB8698,,USED
$BB86BC,12289724,TEXT_BB86BC,,USED
$BB86E0,12289760,TEXT_BB86E0,,USED
$BB8704,12289796,TEXT_BB8704,,USED
$BB8728,12289832,TEXT_BB8728,,USED
$BB874C,12289868,TEXT_BB874C,,USED
$BB878E,12289934,TEXT_BB878E,,USED
$BB87D0,12290000,TEXT_BB87D0,,USED
$BB8812,12290066,TEXT_BB8812,,USED
$BB8854,12290132,TEXT_BB8854,,USED
$BB886C,12290156,TEXT_BB886C,,USED
$BB8890,12290192,TEXT_BB8890,,USED
$BB88E0,12290272,TEXT_BB88E0,,USED
$BB8908,12290312,TEXT_BB8908,,USED
$BB89B6,12290486,TEXT_BB89B6,,USED
$BB8BF6,12291062,TEXT_BB8BF6,,USED
$BB8DD0,12291536,TEXT_BB8DD0,,USED
$BB8F0E,12291854,TEXT_BB8F0E,,USED
$BB8FB2,12292018,TEXT_BB8FB2,,USED
$BB9280,12292736,TEXT_BB9280,,USED
$BB9454,12293204,TEXT_BB9454,,USED
$BB95BA,12293562,TEXT_BB95BA,,USED
$BB978C,12294028,TEXT_BB978C,,USED
$BB9932,12294450,TEXT_BB9932,,USED
$BB99DC,12294620,TEXT_BB99DC,,USED
$BB9AFE,12294910,TEXT_BB9AFE,,USED
$BB9B82,12295042,TEXT_BB9B82,,USED
$BB9D32,12295474,TEXT_BB9D32,,USED
$BB9E42,12295746,TEXT_BB9E42,,USED
$BB9FA4,12296100,TEXT_BB9FA4,,USED
$BBA138,12296504,TEXT_BBA138,,USED
$BBA2C0,12296896,TEXT_BBA2C0,,USED
$BBA30A,12296970,TEXT_BBA30A,,USED
$BBA370,12297072,TEXT_BBA370,,USED
$BBA3F2,12297202,TEXT_BBA3F2,,USED
$BBA436,12297270,TEXT_BBA436,,USED
$BBA514,12297492,TEXT_BBA514,,USED
$BBA590,12297616,TEXT_BBA590,,USED
$BBA60C,12297740,TEXT_BBA60C,,USED
$BBA688,12297864,TEXT_BBA688,,USED
$BBA704,12297988,TEXT_BBA704,,USED
$BBA79A,12298138,TEXT_BBA79A,,USED
$BBA832,12298290,TEXT_BBA832,,USED
$BBA8AE,12298414,TEXT_BBA8AE,,USED
$BBA92A,12298538,TEXT_BBA92A,,USED
$BBA9DE,12298718,TEXT_BBA9DE,,USED
$BBAA86,12298886,TEXT_BBAA86,,USED
$BBAB1A,12299034,TEXT_BBAB1A,,USED
$BBAC02,12299266,TEXT_BBAC02,,USED
$BBACEC,12299500,TEXT_BBACEC,,USED
$BBAE80,12299904,TEXT_BBAE80,,USED
$BBAF44,12300100,TEXT_BBAF44,,USED
$BBAFAE,12300206,TEXT_BBAFAE,,USED
$BBB034,12300340,TEXT_BBB034,,USED
$BBB0A6,12300454,TEXT_BBB0A6,,USED
$BBB14E,12300622,TEXT_BBB14E,,USED
$BBB248,12300872,TEXT_BBB248,,USED
$BBB2A2,12300962,TEXT_BBB2A2,,USED
$BBB2D6,12301014,TEXT_BBB2D6,,USED
$BBB384,12301188,TEXT_BBB384,,USED
$BBB3EE,12301294,TEXT_BBB3EE,,USED
$BBB46A,12301418,TEXT_BBB46A,,USED
$BBB4B6,12301494,TEXT_BBB4B6,,USED
$BBB5A4,12301732,TEXT_BBB5A4,,USED
$BBB640,12301888,TEXT_BBB640,,USED
$BBB692,12301970,TEXT_BBB692,,USED
$BBB700,12302080,TEXT_BBB700,,USED
$BBB78E,12302222,TEXT_BBB78E,,USED
$BBB832,12302386,TEXT_BBB832,,USED
$BBB86A,12302442,TEXT_BBB86A,,USED
$BBB8D8,12302552,TEXT_BBB8D8,,USED
$BBB958,12302680,TEXT_BBB958,,USED
$BBB9FE,12302846,TEXT_BBB9FE,,USED
$BBBA30,12302896,TEXT_BBBA30,,USED
$BBBAB4,12303028,TEXT_BBBAB4,,USED
$BBBB44,12303172,TEXT_BBBB44,,USED
$BBBBA2,12303266,TEXT_BBBBA2,,USED
$BBBC44,12303428,TEXT_BBBC44,,USED
$BBBCBC,12303548,TEXT_BBBCBC,,USED
$BBBD54,12303700,TEXT_BBBD54,,USED
